id,fullName,primaryNumber,birthDate,currentAge,nationality,height,weight,shootsCatches,currentTeam,primaryPosition
8476459,Mika Zibanejad,93,1993-04-18,27,SWE,"6' 2""",208,R,New York Rangers,C
8477433,Ben Harpur,22,1995-01-12,25,CAN,"6' 6""",231,L,Nashville Predators,D
8478366,Frank Vatrano,77,1994-03-14,26,USA,"5' 11""",197,L,Florida Panthers,C
8475292,Tyler Randell,64,1991-06-15,,CAN,"6' 1""",198,R,Free Agent,RW
8470602,Dion Phaneuf,3,1985-04-10,,CAN,"6' 4""",222,L,Free Agent,D
8469619,Dennis Seidenberg,44,1981-07-18,,DEU,"6' 0""",199,L,Free Agent,D
8467351,Scott Gomez,23,1979-12-23,,USA,"5' 11""",200,L,Free Agent,C
8470760,Marc Methot,33,1985-06-21,,CAN,"6' 4""",230,L,Free Agent,D
8474605,Patrick Wiercioch,90,1990-09-12,,CAN,"6' 5""",202,L,Free Agent,D
8471695,Tuukka Rask,40,1987-03-10,33,FIN,"6' 3""",176,L,Boston Bruins,G
8474884,Mike Hoffman,68,1989-11-24,30,CAN,"6' 0""",182,L,Florida Panthers,LW
8478569,Noel Acciari,55,1991-12-01,28,USA,"5' 10""",203,R,Florida Panthers,C
8477956,David Pastrnak,88,1996-05-25,23,CZE,"6' 0""",194,R,Boston Bruins,RW
8477202,Andrew Hammond,36,1988-02-11,32,CAN,"6' 2""",223,L,Buffalo Sabres,G
8470171,Max Talbot,25,1984-02-11,,CAN,"5' 11""",186,L,Free Agent,C
8476476,Joe Morrow,70,1992-12-09,,CAN,"6' 0""",196,L,Free Agent,D
8474250,Zack Smith,15,1988-04-05,32,CAN,"6' 2""",208,L,Chicago Blackhawks,C
8474497,Michael Kostka,21,1985-11-28,,CAN,"6' 1""",210,R,Free Agent,D
8476477,Matt Puempel,54,1993-01-24,27,CAN,"6' 1""",201,L,Detroit Red Wings,LW
8476792,Torey Krug,47,1991-04-12,29,USA,"5' 9""",186,L,Boston Bruins,D
8468639,John-Michael Liles,26,1980-11-25,,USA,"5' 10""",185,L,Free Agent,D
8465009,Zdeno Chara,33,1977-03-18,43,SVK,"6' 9""",250,L,Boston Bruins,D
8476191,Kevan Miller,86,1987-11-15,32,USA,"6' 2""",210,R,Boston Bruins,D
8476879,Cody Ceci,83,1993-12-21,26,CAN,"6' 2""",210,R,Toronto Maple Leafs,D
8475902,Zach Trotman,5,1990-08-26,29,USA,"6' 3""",217,R,Pittsburgh Penguins,D
8474697,Mark Borowiecki,74,1989-07-12,30,CAN,"6' 2""",204,L,Ottawa Senators,D
8475227,Chris Wideman,23,1990-01-07,30,USA,"5' 10""",190,R,Anaheim Ducks,D
8474578,Erik Karlsson,65,1990-05-31,29,SWE,"6' 0""",190,R,San Jose Sharks,D
8476288,Ryan Dzingel,18,1992-03-09,28,USA,"6' 0""",190,L,Carolina Hurricanes,C
8473492,Matt Beleskey,39,1988-06-07,31,CAN,"6' 0""",207,L,New York Rangers,LW
8475157,Landon Ferraro,41,1991-08-08,,CAN,"6' 0""",173,R,Free Agent,C
8476368,Fredrik Claesson,33,1992-11-24,27,SWE,"6' 1""",196,L,New Jersey Devils,D
8474068,Kyle Turris,8,1989-08-14,30,CAN,"6' 1""",190,R,Nashville Predators,C
8477210,Buddy Robinson,53,1991-09-30,28,USA,"6' 6""",232,R,Calgary Flames,RW
8475792,Brett Connolly,10,1992-05-02,27,CAN,"6' 3""",192,R,Florida Panthers,RW
8471716,Justin Abdelkader,8,1987-02-25,33,USA,"6' 2""",218,L,Detroit Red Wings,LW
8471958,Dan Girardi,5,1984-04-29,35,CAN,"6' 1""",212,R,Tampa Bay Lightning,D
8471735,Keith Yandle,3,1986-09-09,33,USA,"6' 1""",196,L,Florida Panthers,D
8470724,Kyle Quincey,27,1985-08-12,34,CAN,"6' 2""",216,L,Minnesota Wild,D
8476869,Brady Skjei,76,1994-03-26,26,USA,"6' 3""",211,L,New York Rangers,D
8467096,Dan Boyle,22,1976-07-12,,CAN,"5' 11""",194,R,Free Agent,D
8475715,Oscar Lindberg,24,1991-10-29,28,SWE,"6' 1""",202,L,Vegas Golden Knights,C
8471794,Darren Helm,43,1987-01-21,33,CAN,"6' 0""",196,L,Detroit Red Wings,C
8476468,J.T. Miller,10,1993-03-14,27,USA,"6' 1""",218,L,New York Rangers,LW
8468083,Henrik Zetterberg,40,1980-10-09,39,SWE,"6' 0""",197,L,Detroit Red Wings,LW
8473537,Viktor Stalberg,24,1986-01-17,,SWE,"6' 3""",209,L,Free Agent,LW
8476822,Luke Glendening,41,1989-04-28,30,USA,"5' 11""",199,R,Detroit Red Wings,C
8475855,Jesper Fast,17,1991-12-02,28,SWE,"6' 0""",191,R,New York Rangers,RW
8474151,Ryan McDonagh,27,1989-06-13,30,USA,"6' 1""",215,L,New York Rangers,D
8475763,Kevin Hayes,13,1992-05-08,27,USA,"6' 5""",217,L,New York Rangers,C
8475184,Chris Kreider,20,1991-04-30,28,USA,"6' 3""",224,L,New York Rangers,LW
8471242,Mike Green,25,1985-10-12,34,CAN,"6' 1""",207,R,Detroit Red Wings,D
8476430,Tomas Jurco,13,1992-12-28,27,SVK,"6' 2""",188,L,Chicago Blackhawks,LW
8474090,Brendan Smith,42,1989-02-08,31,CAN,"6' 2""",211,L,New York Rangers,D
8470318,Jonathan Ericsson,52,1984-03-02,36,SWE,"6' 4""",220,L,Detroit Red Wings,D
8470657,Jimmy Howard,35,1984-03-26,36,USA,"6' 1""",218,L,Detroit Red Wings,G
8467389,Brad Richards,17,1980-05-02,,CAN,"6' 0""",199,L,Free Agent,C
8468575,Dominic Moore,,1980-08-03,39,CAN,"6' 0""",192,L,Toronto Maple Leafs,C
8475949,Marek Hrivik,46,1991-08-28,28,SVK,"6' 2""",197,R,Calgary Flames,LW
8474679,Gustav Nyquist,14,1989-09-01,30,SWE,"5' 11""",184,L,Detroit Red Wings,RW
8474613,Derek Stepan,21,1990-06-18,29,USA,"6' 0""",196,R,Arizona Coyotes,C
8477946,Dylan Larkin,71,1996-07-30,23,USA,"6' 1""",190,L,Detroit Red Wings,C
8470630,Kevin Klein,8,1984-12-13,35,CAN,"6' 1""",206,R,New York Rangers,D
8473544,Derick Brassard,19,1987-09-22,32,CAN,"6' 1""",204,L,Ottawa Senators,C
8471686,Marc Staal,18,1987-01-13,33,CAN,"6' 4""",209,L,New York Rangers,D
8470595,Eric Staal,12,1984-10-29,35,CAN,"6' 4""",208,L,Minnesota Wild,C
8470854,Tanner Glass,15,1983-11-29,,CAN,"6' 1""",213,L,Free Agent,LW
8475800,Teemu Pulkkinen,67,1992-01-02,28,FIN,"5' 10""",185,R,Vegas Golden Knights,LW
8475772,Riley Sheahan,15,1991-12-07,28,CAN,"6' 3""",226,L,Detroit Red Wings,C
8476289,Alexey Marchenko,3,1992-01-02,,RUS,"6' 3""",210,R,Free Agent,D
8476960,Andreas Athanasiou,72,1994-08-06,25,CAN,"6' 2""",188,L,Detroit Red Wings,C
8477215,Danny DeKeyser,65,1990-03-07,30,USA,"6' 3""",192,L,Detroit Red Wings,D
8475795,Dylan McIlrath,4,1992-04-20,28,CAN,"6' 5""",236,R,Detroit Red Wings,D
8477511,Anthony Mantha,39,1994-09-16,25,CAN,"6' 5""",221,L,Detroit Red Wings,RW
8474168,Joakim Andersson,18,1989-02-05,,SWE,"6' 2""",211,L,Free Agent,C
8475692,Mats Zuccarello,36,1987-09-01,32,NOR,"5' 8""",179,L,New York Rangers,RW
8470041,Rick Nash,61,1984-06-16,35,CAN,"6' 4""",211,L,New York Rangers,RW
8477293,Antti Raanta,32,1989-05-12,30,FIN,"6' 0""",195,L,Arizona Coyotes,G
8475193,Tomas Tatar,21,1990-12-01,29,SVK,"5' 10""",185,L,Detroit Red Wings,LW
8468509,Niklas Kronwall,55,1981-01-12,39,SWE,"6' 0""",194,L,Detroit Red Wings,D
8467514,Pavel Datsyuk,,1978-07-20,41,RUS,"5' 11""",194,L,Arizona Coyotes,C
8471675,Sidney Crosby,87,1987-08-07,32,CAN,"5' 11""",200,L,Pittsburgh Penguins,C
8473933,Ben Lovejoy,12,1984-02-20,36,USA,"6' 1""",206,R,New Jersey Devils,D
8470543,Chris Kunitz,14,1979-09-26,40,CAN,"6' 0""",195,L,Tampa Bay Lightning,LW
8475832,Tom Kuhnhackl,34,1992-01-21,28,DEU,"6' 2""",196,L,Pittsburgh Penguins,RW
8475761,Beau Bennett,78,1991-11-27,28,USA,"6' 2""",195,R,St. Louis Blues,RW
8473584,Andrew MacDonald,47,1986-09-07,33,CAN,"6' 1""",204,L,Philadelphia Flyers,D
8476177,Matt Read,24,1986-06-14,33,CAN,"5' 10""",185,R,Philadelphia Flyers,RW
8473461,Steve Mason,35,1988-05-29,31,CAN,"6' 4""",210,R,Winnipeg Jets,G
8474190,Wayne Simmonds,17,1988-08-26,31,CAN,"6' 2""",185,R,Philadelphia Flyers,RW
8471724,Kris Letang,58,1987-04-24,32,CAN,"6' 0""",201,R,Pittsburgh Penguins,D
8471762,Chris VandeVelde,76,1987-03-15,,USA,"6' 2""",190,L,Free Agent,C
8475208,Brian Dumoulin,8,1991-09-06,28,USA,"6' 4""",207,L,Pittsburgh Penguins,D
8470110,Trevor Daley,83,1983-10-09,36,CAN,"5' 11""",195,L,Detroit Red Wings,D
8470594,Marc-Andre Fleury,29,1984-11-28,35,CAN,"6' 2""",180,L,Vegas Golden Knights,G
8473466,Ryan White,21,1988-03-17,,CAN,"6' 0""",200,R,Free Agent,C
8473542,Tom Sestito,25,1987-09-28,32,USA,"6' 5""",228,L,Pittsburgh Penguins,LW
8476897,Oskar Sundqvist,70,1994-03-23,26,SWE,"6' 3""",209,R,St. Louis Blues,C
8471887,Patric Hornqvist,72,1987-01-01,33,SWE,"5' 11""",189,R,Pittsburgh Penguins,RW
8473548,Phil Kessel,81,1987-10-02,32,USA,"6' 0""",202,R,Pittsburgh Penguins,RW
8476899,Matt Murray,30,1994-05-25,25,CAN,"6' 4""",178,L,Pittsburgh Penguins,G
8476147,Kael Mouillierat,22,1987-12-09,,CAN,"6' 0""",188,L,Free Agent,LW
8474040,Sam Gagner,89,1989-08-10,30,CAN,"5' 11""",200,R,Vancouver Canucks,C
8474161,Jakub Voracek,93,1989-08-15,30,CZE,"6' 2""",214,L,Philadelphia Flyers,RW
8476461,Sean Couturier,14,1992-12-07,27,CAN,"6' 3""",211,L,Philadelphia Flyers,C
8478563,Evgeny Medvedev,82,1982-08-27,,RUS,"6' 3""",187,L,Free Agent,D
8475170,Brayden Schenn,10,1991-08-22,28,CAN,"6' 1""",195,L,St. Louis Blues,C
8476906,Shayne Gostisbehere,53,1993-04-20,27,USA,"5' 11""",180,L,Philadelphia Flyers,D
8474602,Justin Schultz,4,1990-07-06,29,CAN,"6' 2""",193,R,Pittsburgh Penguins,D
8473512,Claude Giroux,28,1988-01-12,32,CAN,"5' 11""",185,R,Philadelphia Flyers,C
8477839,Conor Sheary,43,1992-06-08,27,USA,"5' 8""",175,L,Pittsburgh Penguins,LW
8473553,Jeff Zatkoff,37,1987-06-09,32,USA,"6' 2""",186,L,Los Angeles Kings,G
8475738,Jordan Weal,40,1992-04-15,28,CAN,"5' 10""",179,R,Philadelphia Flyers,C
8474009,Nick Bonino,13,1988-04-20,32,USA,"6' 1""",196,L,Nashville Predators,C
8475810,Bryan Rust,17,1992-05-11,27,USA,"5' 11""",192,R,Pittsburgh Penguins,RW
8476872,Scott Laughton,21,1994-05-30,25,CAN,"6' 1""",190,L,Philadelphia Flyers,C
8476874,Olli Maatta,3,1994-08-22,25,FIN,"6' 2""",206,L,Pittsburgh Penguins,D
8474013,Ian Cole,28,1989-02-21,31,USA,"6' 1""",219,L,Pittsburgh Penguins,D
8474176,Carl Hagelin,62,1988-08-23,31,SWE,"5' 11""",186,L,Pittsburgh Penguins,LW
8475462,Radko Gudas,3,1990-06-05,29,CZE,"6' 0""",204,R,Philadelphia Flyers,D
8476393,Nick Cousins,25,1993-07-20,26,CAN,"5' 10""",188,L,Arizona Coyotes,C
8469469,R.J. Umberger,20,1982-05-03,,USA,"6' 2""",214,L,Free Agent,C
8469548,Ray Emery,29,1982-09-28,,CAN,"6' 2""",196,L,Free Agent,G
8468513,Nick Schultz,55,1982-08-25,,CAN,"6' 1""",203,L,Free Agent,D
8470611,Eric Fehr,23,1985-09-07,34,CAN,"6' 4""",212,R,Toronto Maple Leafs,C
8475430,Brandon Manning,23,1990-06-04,29,CAN,"6' 1""",205,L,Philadelphia Flyers,D
8476884,Derrick Pouliot,51,1994-01-16,26,CAN,"6' 0""",208,L,Pittsburgh Penguins,D
8477930,Pierre-Edouard Bellemare,41,1985-03-06,35,FRA,"6' 0""",198,L,Vegas Golden Knights,LW
8479312,Alex Lyon,49,1992-12-09,27,USA,"6' 1""",201,L,Philadelphia Flyers,G
8464989,Matt Cullen,7,1976-11-02,43,USA,"6' 1""",200,L,Minnesota Wild,C
8468309,Mark Streit,32,1977-12-11,42,CHE,"5' 11""",186,L,Montréal Canadiens,D
8477290,Michael Raffl,12,1988-12-01,31,AUT,"6' 0""",200,L,Philadelphia Flyers,LW
8462042,Jarome Iginla,88,1977-07-01,,CAN,"6' 1""",210,R,Free Agent,RW
8475958,Michael Sgarbossa,,1992-07-25,27,CAN,"6' 0""",186,L,Winnipeg Jets,C
8473575,Semyon Varlamov,1,1988-04-27,31,RUS,"6' 2""",209,L,Colorado Avalanche,G
8474743,Zach Redmond,20,1988-07-26,31,USA,"6' 2""",212,R,Montréal Canadiens,D
8476888,Mikhail Grigorenko,25,1994-05-16,,RUS,"6' 3""",209,L,Free Agent,C
8470621,Corey Perry,10,1985-05-16,34,CAN,"6' 3""",210,R,Anaheim Ducks,RW
8477941,Nick Ritchie,37,1995-12-05,24,CAN,"6' 2""",232,L,Anaheim Ducks,LW
8475168,Matt Duchene,9,1991-01-16,29,CAN,"5' 11""",195,L,Colorado Avalanche,C
8476455,Gabriel Landeskog,92,1992-11-23,27,SWE,"6' 1""",215,L,Colorado Avalanche,LW
8471681,Jack Skille,9,1987-05-19,,USA,"6' 1""",216,R,Free Agent,RW
8475164,Jakob Silfverberg,33,1990-10-13,29,SWE,"6' 2""",196,R,Anaheim Ducks,RW
8467400,Francois Beauchemin,23,1980-06-04,39,CAN,"6' 1""",208,L,Anaheim Ducks,D
8470750,John Mitchell,7,1985-01-22,,CAN,"6' 1""",204,L,Free Agent,C
8477507,Nikita Zadorov,16,1995-04-16,25,RUS,"6' 5""",230,L,Colorado Avalanche,D
8473465,Jamie McGinn,88,1988-08-05,31,CAN,"6' 1""",205,L,Florida Panthers,LW
8475764,Cam Fowler,4,1991-12-05,28,USA,"6' 1""",207,L,Anaheim Ducks,D
8476854,Hampus Lindholm,47,1994-01-20,26,SWE,"6' 3""",205,L,Anaheim Ducks,D
8475204,Brandon Pirri,73,1991-04-10,,CAN,"6' 0""",186,L,Free Agent,RW
8478561,Andreas Martinsen,37,1990-06-13,29,NOR,"6' 3""",229,L,Montréal Canadiens,LW
8473550,Andrew Bodnarchuk,44,1988-07-11,31,CAN,"5' 11""",195,L,Dallas Stars,D
8471418,Anton Khudobin,35,1986-05-07,33,RUS,"5' 11""",195,L,Boston Bruins,G
8470886,Clayton Stoner,4,1985-02-19,35,CAN,"6' 4""",216,L,Vegas Golden Knights,D
8471657,Cody McLeod,55,1984-06-26,35,CAN,"6' 2""",210,L,Nashville Predators,LW
8474207,Nick Holden,55,1987-05-15,32,CAN,"6' 4""",214,L,New York Rangers,D
8471699,Andrew Cogliano,7,1987-06-14,32,CAN,"5' 10""",184,L,Anaheim Ducks,LW
8474130,Corey Tropp,41,1989-07-25,30,USA,"6' 0""",185,R,Anaheim Ducks,RW
8475222,Sami Vatanen,45,1991-06-03,28,FIN,"5' 10""",183,R,Anaheim Ducks,D
8471260,Blake Comeau,14,1986-02-18,34,CAN,"6' 1""",202,R,Colorado Avalanche,LW
8476312,Josh Manson,42,1991-10-07,28,CAN,"6' 3""",217,R,Anaheim Ducks,D
8476434,John Gibson,36,1993-07-14,26,USA,"6' 3""",226,L,Anaheim Ducks,G
8473485,Chris Stewart,10,1987-10-30,32,CAN,"6' 2""",239,R,Minnesota Wild,RW
8475780,Chris Wagner,21,1991-05-27,28,USA,"6' 0""",195,R,Anaheim Ducks,C
8475461,Andrew Agozzino,28,1991-01-03,29,CAN,"5' 10""",187,L,Colorado Avalanche,LW
8473560,Korbinian Holzer,5,1988-02-16,32,DEU,"6' 3""",206,R,Anaheim Ducks,D
8476474,Stefan Noesen,23,1993-02-12,27,USA,"6' 1""",205,R,New Jersey Devils,RW
8471262,Carl Soderberg,34,1985-10-12,34,SWE,"6' 3""",210,L,Colorado Avalanche,C
8474571,Mikkel Boedker,89,1989-12-16,30,DNK,"6' 0""",210,L,San Jose Sharks,LW
8470616,Ryan Kesler,17,1984-08-31,35,USA,"6' 2""",202,R,Anaheim Ducks,C
8467423,Shawn Horcoff,22,1978-09-17,,CAN,"6' 1""",210,L,Free Agent,C
8473446,Erik Johnson,6,1988-03-21,32,USA,"6' 4""",225,R,Colorado Avalanche,D
8476116,Ryan Garbutt,16,1985-08-12,,CAN,"6' 0""",195,L,Free Agent,C
8470612,Ryan Getzlaf,15,1985-05-10,34,CAN,"6' 4""",221,R,Anaheim Ducks,C
8477447,Shea Theodore,27,1995-08-03,24,CAN,"6' 2""",195,L,Vegas Golden Knights,D
8470775,Nate Thompson,17,1984-10-05,35,USA,"6' 0""",212,L,Ottawa Senators,C
8475155,Simon Despres,6,1991-07-27,,CAN,"6' 4""",218,L,Free Agent,D
8475199,Eric Gelinas,44,1991-05-08,,CAN,"6' 4""",215,L,Free Agent,D
8471390,Mike Santorelli,25,1985-12-14,,CAN,"6' 0""",189,R,Free Agent,C
8474102,David Perron,57,1988-05-28,31,CAN,"6' 0""",200,R,Vegas Golden Knights,LW
8473574,Shawn Matthias,16,1988-02-19,32,CAN,"6' 4""",231,L,Winnipeg Jets,LW
8476483,Rickard Rakell,67,1993-05-05,26,SWE,"6' 2""",201,R,Anaheim Ducks,C
8475197,Tyson Barrie,4,1991-07-26,28,CAN,"5' 10""",190,R,Colorado Avalanche,D
8477453,Chris Bigras,3,1995-02-22,25,CAN,"6' 1""",190,L,Colorado Avalanche,D
8469598,Kevin Bieksa,3,1981-06-16,38,CAN,"6' 1""",198,R,Anaheim Ducks,D
8477492,Nathan MacKinnon,29,1995-09-01,24,CAN,"6' 0""",205,R,Colorado Avalanche,C
8476806,J.T. Brown,23,1990-07-02,29,USA,"5' 10""",169,R,Tampa Bay Lightning,RW
8476808,Brian Flynn,20,1988-07-26,31,USA,"6' 1""",183,R,Dallas Stars,C
8467496,Andrei Markov,79,1978-12-20,,RUS,"6' 0""",200,L,Free Agent,D
8471873,Anton Stralman,6,1986-08-01,33,SWE,"5' 11""",190,R,Tampa Bay Lightning,D
8477810,Joel Hanley,71,1991-06-08,28,CAN,"6' 0""",193,L,Arizona Coyotes,D
8473658,Victor Bartley,28,1988-02-17,,CAN,"6' 0""",217,L,Free Agent,D
8476453,Nikita Kucherov,86,1993-06-17,26,RUS,"5' 11""",178,L,Tampa Bay Lightning,RW
8474870,Tyler Johnson,9,1990-07-29,29,USA,"5' 8""",183,R,Tampa Bay Lightning,C
8475167,Victor Hedman,77,1990-12-18,29,SWE,"6' 6""",223,L,Tampa Bay Lightning,D
8476851,Alex Galchenyuk,27,1994-02-12,26,USA,"6' 1""",207,L,Montréal Canadiens,C
8476379,Darren Dietz,46,1993-07-17,,CAN,"6' 1""",201,R,Free Agent,D
8474157,Max Pacioretty,67,1988-11-20,31,USA,"6' 2""",206,L,Montréal Canadiens,LW
8476451,Lucas Lessio,53,1993-01-23,,CAN,"6' 1""",212,L,Free Agent,LW
8476292,Ondrej Palat,18,1991-03-28,29,CZE,"6' 0""",188,L,Tampa Bay Lightning,LW
8469521,Tomas Plekanec,14,1982-10-31,37,CZE,"5' 11""",193,L,Montréal Canadiens,C
8474717,Mark Barberio,44,1990-03-23,30,CAN,"6' 1""",207,L,Colorado Avalanche,D
8473588,Erik Condra,22,1986-08-06,33,USA,"5' 11""",188,R,Tampa Bay Lightning,RW
8476539,Jonathan Marchessault,81,1990-12-27,29,CAN,"5' 9""",174,R,Vegas Golden Knights,C
8474038,Paul Byron,41,1989-04-27,30,CAN,"5' 9""",162,L,Montréal Canadiens,LW
8475848,Brendan Gallagher,11,1992-05-06,27,CAN,"5' 9""",181,R,Montréal Canadiens,RW
8476975,Cedric Paquette,13,1993-08-13,26,CAN,"6' 1""",198,L,Tampa Bay Lightning,C
8477901,Daniel Carr,43,1991-11-01,28,CAN,"6' 0""",193,L,Montréal Canadiens,LW
8473986,Alex Killorn,17,1989-09-14,30,CAN,"6' 1""",196,L,Tampa Bay Lightning,LW
8476300,Nikita Nesterov,89,1993-03-28,,RUS,"5' 11""",191,L,Free Agent,D
8478004,Brett Lernout,36,1995-09-24,24,CAN,"6' 4""",214,R,Montréal Canadiens,D
8477237,Mike Condon,1,1990-04-27,29,USA,"6' 2""",197,L,Ottawa Senators,G
8474520,Jason Garrison,7,1984-11-13,35,CAN,"6' 1""",218,L,Vegas Golden Knights,D
8474564,Steven Stamkos,91,1990-02-07,30,CAN,"6' 1""",194,R,Tampa Bay Lightning,C
8478963,Ryan Johnston,75,1992-02-14,,CAN,"5' 10""",180,R,Free Agent,D
8471296,Alexei Emelin,25,1986-04-25,33,RUS,"6' 2""",218,L,Nashville Predators,D
8471371,Mike Brown,13,1985-06-24,,USA,"5' 11""",205,R,Free Agent,RW
8471339,Ryan Callahan,24,1985-03-21,35,USA,"5' 10""",187,R,Tampa Bay Lightning,RW
8470640,Matt Carle,25,1984-09-25,,USA,"6' 0""",197,L,Free Agent,D
8470047,Valtteri Filppula,51,1984-03-20,36,FIN,"6' 0""",196,L,Philadelphia Flyers,C
8470601,Braydon Coburn,55,1985-02-27,35,CAN,"6' 5""",223,L,Tampa Bay Lightning,D
8471338,Torrey Mitchell,17,1985-01-30,35,CAN,"5' 11""",186,R,Montréal Canadiens,C
8471976,David Desharnais,51,1986-09-14,33,CAN,"5' 7""",180,L,New York Rangers,C
8474688,Greg Pateryn,29,1990-06-20,29,USA,"6' 3""",221,R,Dallas Stars,D
8474056,P.K. Subban,76,1989-05-13,30,CAN,"6' 0""",210,R,Nashville Predators,D
8476870,Stefan Matteau,25,1994-02-23,26,USA,"6' 2""",220,L,Vegas Golden Knights,C
8475060,Matt Taormina,51,1986-10-20,33,USA,"5' 10""",189,L,Montréal Canadiens,D
8476470,Nathan Beaulieu,82,1992-12-05,27,CAN,"6' 2""",205,L,Buffalo Sabres,D
8470619,Brian Boyle,11,1984-12-18,35,USA,"6' 6""",245,L,New Jersey Devils,C
8471663,Mike Blunden,20,1986-12-15,33,CAN,"6' 4""",217,R,Ottawa Senators,RW
8476479,Phillip Danault,24,1993-02-24,27,CAN,"6' 1""",195,L,Montréal Canadiens,LW
8477205,Andrej Sustr,62,1990-11-29,29,CZE,"6' 7""",220,R,Tampa Bay Lightning,D
8476883,Andrei Vasilevskiy,88,1994-07-25,25,RUS,"6' 3""",207,L,Tampa Bay Lightning,G
8477413,Sven Andrighetto,10,1993-03-21,27,CHE,"5' 10""",188,L,Colorado Avalanche,RW
8477494,Jonathan Drouin,92,1995-03-28,25,CAN,"6' 0""",203,L,Montréal Canadiens,LW
8474189,Lars Eller,20,1989-05-08,30,DNK,"6' 2""",207,L,Washington Capitals,C
8476480,Vladislav Namestnikov,90,1992-11-22,27,RUS,"5' 11""",180,L,Tampa Bay Lightning,C
8469638,Jussi Jokinen,36,1983-04-01,37,FIN,"5' 11""",198,L,Edmonton Oilers,LW
8466285,Brian Campbell,51,1979-05-23,,CAN,"5' 10""",192,L,Free Agent,D
8468001,Derek MacKenzie,17,1981-06-11,38,CAN,"5' 11""",181,L,Florida Panthers,C
8476428,Rocco Grimaldi,20,1993-02-08,27,USA,"5' 6""",180,R,Colorado Avalanche,C
8475735,Greg McKegg,33,1992-06-17,27,CAN,"6' 0""",191,L,Pittsburgh Penguins,C
8473533,Jordan Staal,11,1988-09-10,31,CAN,"6' 4""",220,L,Carolina Hurricanes,C
8470201,Jiri Hudler,22,1984-01-04,,CZE,"5' 10""",190,L,Free Agent,RW
8466141,Roberto Luongo,1,1979-04-04,41,CAN,"6' 3""",217,L,Florida Panthers,G
8475753,Justin Faulk,27,1992-03-20,28,USA,"6' 0""",215,R,Carolina Hurricanes,D
8477932,Aaron Ekblad,5,1996-02-07,24,CAN,"6' 4""",216,R,Florida Panthers,D
8475755,Alex Petrovic,6,1992-03-03,28,CAN,"6' 4""",206,R,Florida Panthers,D
8476944,Brendan Woods,56,1992-06-11,,CAN,"6' 4""",210,L,Free Agent,LW
8477488,Brett Pesce,22,1994-11-15,25,USA,"6' 3""",200,R,Carolina Hurricanes,D
8475760,Nick Bjugstad,27,1992-07-17,27,USA,"6' 6""",218,R,Florida Panthers,C
8474052,Chris Terry,15,1989-04-07,31,CAN,"5' 10""",191,L,Montréal Canadiens,LW
8475784,Jeff Skinner,53,1992-05-16,27,CAN,"5' 11""",200,L,Carolina Hurricanes,LW
8475663,Eddie Lack,31,1988-01-05,32,SWE,"6' 4""",187,L,Calgary Flames,G
8476456,Jonathan Huberdeau,11,1993-06-04,26,CAN,"6' 1""",188,L,Florida Panthers,LW
8478396,Noah Hanifin,5,1997-01-25,23,USA,"6' 3""",206,L,Carolina Hurricanes,D
8448208,Jaromir Jagr,68,1972-02-15,,CZE,"6' 3""",230,L,Free Agent,RW
8471804,Nathan Gerbe,14,1987-07-24,,USA,"5' 4""",176,L,Free Agent,C
8469508,Jay McClement,18,1983-03-02,,CAN,"6' 1""",205,L,Free Agent,C
8475807,Joakim Nordstrom,42,1992-02-25,28,SWE,"6' 1""",189,L,Carolina Hurricanes,LW
8476858,Phillip Di Giuseppe,34,1993-10-09,26,CAN,"6' 0""",200,L,Carolina Hurricanes,LW
8473962,Teddy Purcell,9,1985-09-08,,CAN,"6' 2""",195,R,Free Agent,LW
8475769,Quinton Howden,21,1992-01-21,,CAN,"6' 2""",189,L,Free Agent,C
8468493,Ron Hainsey,,1981-03-24,39,USA,"6' 3""",210,L,Toronto Maple Leafs,D
8476958,Jaccob Slavin,74,1994-05-01,25,USA,"6' 3""",205,L,Carolina Hurricanes,D
8476875,Michael Matheson,19,1994-02-27,26,CAN,"6' 2""",192,L,Florida Panthers,D
8476437,Victor Rask,49,1993-03-01,27,SWE,"6' 2""",200,L,Carolina Hurricanes,C
8476465,Ryan Murphy,6,1993-03-31,27,CAN,"5' 11""",185,R,Minnesota Wild,D
8474661,Michal Jordan,47,1990-07-17,,CZE,"6' 1""",195,L,Free Agent,D
8475179,Dmitry Kulikov,77,1990-10-29,29,RUS,"6' 1""",204,L,Winnipeg Jets,D
8476389,Vincent Trocheck,21,1993-07-11,26,USA,"5' 10""",182,R,Florida Panthers,C
8474062,Riley Nash,20,1989-05-09,30,CAN,"6' 1""",200,R,Boston Bruins,C
8475250,Andrej Nestrasil,15,1991-02-22,,CZE,"6' 3""",200,L,Free Agent,C
8471693,Jakub Kindl,46,1987-02-10,,CZE,"6' 3""",199,L,Free Agent,D
8475790,Erik Gudbranson,44,1992-01-07,28,CAN,"6' 5""",220,R,Vancouver Canucks,D
8474089,Brad Malone,24,1989-05-20,30,CAN,"6' 2""",207,L,Edmonton Oilers,C
8477496,Elias Lindholm,28,1994-12-02,25,SWE,"6' 1""",192,R,Carolina Hurricanes,C
8478585,Derek Ryan,7,1986-12-29,33,USA,"5' 11""",170,R,Carolina Hurricanes,C
8475253,Garrett Wilson,19,1991-03-16,29,CAN,"6' 2""",199,L,Pittsburgh Penguins,LW
